product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
8c70c4455a59267e8e2ddf800792d77b,informatica_acessorios,53.0,273.0,1.0,850.0,34.0,15.0,15.0
3763fffb56c390429e57e053173a47cc,consoles_games,28.0,806.0,2.0,350.0,20.0,30.0,20.0
5ab836116525006a1a417c5c24091e2f,malas_acessorios,46.0,237.0,1.0,600.0,45.0,10.0,33.0
464383c22e65860826cf78650fe0f4e4,consoles_games,49.0,781.0,5.0,200.0,16.0,16.0,16.0
af4708c7522d336a01ea0a421531e56f,papelaria,54.0,688.0,2.0,475.0,18.0,13.0,16.0
9c268694cc413affbf3c27d05ef796d1,fashion_bolsas_e_acessorios,35.0,277.0,2.0,200.0,19.0,11.0,15.0
041022915a950ec95b761b690ddb6b24,cool_stuff,63.0,351.0,3.0,1450.0,62.0,15.0,32.0
528dac9e82a36e6b5150d263d1bdaaa9,cama_mesa_banho,36.0,441.0,1.0,300.0,16.0,12.0,11.0
c8df81dfad2ad37b2194a2798ec06bce,brinquedos,58.0,1584.0,3.0,1150.0,44.0,14.0,30.0
c2441af97dc659059897209bd93bfc3e,automotivo,58.0,956.0,2.0,50.0,17.0,4.0,17.0
7d1af70947f3ec4618297f9dc62086bc,moveis_decoracao,63.0,549.0,1.0,750.0,45.0,15.0,35.0
9e4991475c72f651bfc73d697bf5ecd4,cama_mesa_banho,59.0,511.0,4.0,16400.0,45.0,15.0,35.0
cb8cd725d42cb2362a6069f76e50aac6,cama_mesa_banho,60.0,270.0,1.0,6600.0,55.0,25.0,35.0
82b73150f90f4fef92913e35b9984bb7,utilidades_domesticas,40.0,545.0,3.0,2200.0,48.0,25.0,25.0
1ede3c17889b7e18f4ac33d2fd0bef96,moveis_decoracao,33.0,1200.0,1.0,14033.0,101.0,8.0,57.0
3a4113a7009a9fda9cc0021c98b74332,livros_tecnicos,39.0,465.0,1.0,550.0,24.0,4.0,18.0
8e2de8820f8133bf82200eea7d9a5b8f,instrumentos_musicais,40.0,767.0,2.0,450.0,17.0,5.0,17.0
49bc8792049d0d7acedf5e300d68c5b3,brinquedos,11.0,782.0,1.0,300.0,16.0,25.0,15.0
4fc38c7dd401191c16f9ced89baf4877,cama_mesa_banho,45.0,597.0,1.0,3117.0,44.0,14.0,34.0
89caada84b9dc2a2f08801a5405b2c5f,esporte_lazer,53.0,2847.0,1.0,200.0,18.0,8.0,14.0
afe60f026d04f54945ecf4c085eff7f5,informatica_acessorios,56.0,235.0,1.0,633.0,26.0,13.0,12.0
363447257ff5d59bda202c8fd1e2c53e,utilidades_domesticas,45.0,1632.0,3.0,400.0,24.0,15.0,15.0
a25142a39f693df490ab9f63f3149e8f,cama_mesa_banho,53.0,228.0,1.0,1000.0,37.0,10.0,35.0
9b1c7bc7cad0519369a5ea04afe303f7,moveis_decoracao,55.0,829.0,1.0,800.0,34.0,8.0,22.0
b796b4b960421bb50cfeb4fef8c793f7,esporte_lazer,59.0,140.0,1.0,900.0,25.0,35.0,30.0
65d1e9d7432a5bdb5456b22f91747ab3,informatica_acessorios,54.0,179.0,3.0,200.0,30.0,8.0,11.0
6ee7217ab647f3c2b4a5161c75cadab3,moveis_decoracao,49.0,374.0,1.0,600.0,25.0,2.0,17.0
5c9d92777b62444d9fbffe92338d9e21,construcao_ferramentas_iluminacao,58.0,575.0,1.0,750.0,28.0,5.0,25.0
991669e10bb13b3502329f768c98c7e6,esporte_lazer,31.0,987.0,8.0,300.0,18.0,6.0,15.0
03826ede2cac52b3011b58cfd58c84f9,utilidades_domesticas,58.0,398.0,3.0,6900.0,70.0,15.0,33.0
2b5c35cbb60bd98cf07a4cd51e95783e,climatizacao,51.0,553.0,1.0,500.0,19.0,16.0,16.0
2bb11ef7e7d20cb8a80932979464e7ce,utilidades_domesticas,63.0,334.0,1.0,900.0,16.0,30.0,26.0
ae28fd7a149b08a60309551e235d56f4,beleza_saude,57.0,2204.0,1.0,783.0,16.0,21.0,13.0
cfc665b462ccc3a43b1a1283e678b1a0,informatica_acessorios,49.0,1457.0,1.0,1625.0,17.0,15.0,16.0
3ec2984cb2de1675a0306bfc60dbe5a5,cama_mesa_banho,56.0,458.0,1.0,1860.0,39.0,12.0,33.0
7cf14faf0bbe9357dbd24b4a1de69f2d,esporte_lazer,15.0,328.0,2.0,150.0,28.0,5.0,14.0
2e0522d6646a3ec13a5507f212ecb614,cama_mesa_banho,54.0,625.0,1.0,800.0,16.0,10.0,16.0
28c4296ec4b55832ec863a3282708d5c,cool_stuff,59.0,387.0,2.0,200.0,18.0,5.0,21.0
96f4be9a5580c9fc8f6a6fa033ffb485,fashion_bolsas_e_acessorios,57.0,349.0,2.0,5000.0,100.0,80.0,11.0
73addce461f9a4a22c793886b6d53ffa,moveis_decoracao,42.0,2536.0,2.0,20650.0,36.0,50.0,70.0
f48eb5c2fde13ca63664f0bb05f55346,esporte_lazer,60.0,1153.0,2.0,100.0,20.0,11.0,11.0
10230be3f50a9367f8220d6c126f0dc6,,,,,16000.0,80.0,60.0,11.0
62410fbefbe7df2abf7e6b23e64255ee,ferramentas_jardim,55.0,980.0,7.0,8050.0,43.0,32.0,22.0
a8c826857439e8ab8f66884dbb015915,construcao_ferramentas_construcao,54.0,1510.0,1.0,300.0,16.0,9.0,11.0
56c1cf251f11ba5c5f1dd029fa148363,brinquedos,44.0,216.0,2.0,400.0,45.0,15.0,35.0
5bdfe8e8b816fda68f9f8eb7c0c08e62,cama_mesa_banho,60.0,213.0,1.0,1050.0,35.0,10.0,18.0
e0b18098e84fa7ea163be5fcdd1b239c,esporte_lazer,55.0,2113.0,1.0,750.0,18.0,8.0,14.0
81c891c541361f1108fe9e2a645324d9,cool_stuff,47.0,832.0,3.0,13900.0,34.0,93.0,34.0
9b20cbe99cd2a76d917fd7c13cc75384,informatica_acessorios,52.0,944.0,1.0,100.0,16.0,20.0,20.0
693f7bc4e67d0fe9736923ec0af7db3c,eletronicos,55.0,254.0,1.0,200.0,21.0,7.0,14.0
c858372eb8a0a3a6aa697701ade01698,automotivo,62.0,216.0,3.0,500.0,20.0,16.0,20.0
0617fc134ca8e00687023ad84d2358cc,informatica_acessorios,48.0,2369.0,6.0,200.0,16.0,16.0,16.0
dade783416e4099641bdd36ee0f0c3a3,brinquedos,27.0,512.0,1.0,6745.0,62.0,34.0,40.0
ca165220cdeb3367ea870193baf4a7cd,pet_shop,60.0,367.0,5.0,1600.0,40.0,17.0,40.0
e3b71b54330e59e2e4ce7f1052813a08,beleza_saude,23.0,1426.0,1.0,750.0,27.0,9.0,18.0
802d4aa654f6b24ca4d5bd2c61c0b079,eletronicos,57.0,911.0,3.0,1350.0,33.0,25.0,30.0
27da9ff5303d900602623ce3b731e0bf,utilidades_domesticas,29.0,415.0,1.0,4100.0,63.0,25.0,23.0
844f0dc5dc6484304c769ce90e7a2c48,fashion_underwear_e_moda_praia,63.0,3853.0,12.0,700.0,20.0,10.0,15.0
83c77d39ee16193430f019d3f090d222,cama_mesa_banho,39.0,254.0,1.0,1000.0,50.0,30.0,40.0
f7f9a91ba39234c9bb9c7b159806f4d9,utilidades_domesticas,40.0,779.0,5.0,800.0,21.0,19.0,19.0
bbc74a748306b105fb908c780551457a,instrumentos_musicais,41.0,3340.0,4.0,700.0,16.0,5.0,11.0
ae5cad88462eb7b7b61401e31c45618e,informatica_acessorios,44.0,1428.0,2.0,250.0,30.0,20.0,32.0
03ff4bf1cbb9b00aca270dac77757582,casa_construcao,57.0,159.0,5.0,250.0,16.0,4.0,14.0
3f7965eac71911314776d32209c84483,moveis_decoracao,63.0,668.0,2.0,550.0,30.0,5.0,20.0
3487b8d662448326a09da14416640170,moveis_decoracao,56.0,471.0,2.0,400.0,80.0,10.0,60.0
e83ded7d97b96d338c4e72bb1ff7676c,ferramentas_jardim,52.0,497.0,1.0,1900.0,44.0,19.0,19.0
58bef3ad35aed45b92cf03510e6cf5ce,esporte_lazer,54.0,3830.0,1.0,1300.0,31.0,32.0,31.0
baeb8e1a680cf9e1f13557d74b6cec3d,ferramentas_jardim,20.0,2751.0,3.0,2400.0,31.0,28.0,15.0
bff79f2c9dafe00c6215dbf7be6139da,informatica_acessorios,51.0,1177.0,3.0,840.0,20.0,11.0,19.0
052e139cd94698e09bb2502cdc7b9287,utilidades_domesticas,55.0,323.0,1.0,2700.0,28.0,18.0,20.0
66f2a9b44099e193e02f633ef51755fb,construcao_ferramentas_iluminacao,56.0,955.0,5.0,1750.0,20.0,23.0,31.0
f337ef897cbb898bf66be49d94c0bba8,cama_mesa_banho,55.0,844.0,1.0,900.0,25.0,5.0,25.0
cb9ebc2581c01de678351c46f55f7f7f,esporte_lazer,33.0,693.0,1.0,856.0,22.0,20.0,21.0
7e53e051875b2a0c9f22acd8a9a29a20,industria_comercio_e_negocios,56.0,508.0,1.0,11300.0,44.0,34.0,25.0
acebea1efbaa063642166633d247aec7,moveis_decoracao,56.0,1455.0,2.0,400.0,16.0,2.0,11.0
d39aa436f0e832d11f2ea052ef6bc77a,perfumaria,36.0,200.0,2.0,300.0,26.0,12.0,18.0
9cfd1f36525a6b46d3e0b7f1e153fa4f,esporte_lazer,45.0,1541.0,1.0,450.0,33.0,20.0,20.0
942bede3ef6a71e73b5f0ae6ca2f64d9,fashion_calcados,41.0,192.0,6.0,300.0,29.0,7.0,16.0
802b191477641b98e903230bcfaa2a47,telefonia,38.0,364.0,3.0,67.0,16.0,4.0,11.0
8acd8ece7ba9e8888891b824289509e4,esporte_lazer,60.0,626.0,1.0,1550.0,33.0,15.0,16.0
92e0aff16451b008e8b70f7b05dc6105,perfumaria,30.0,255.0,1.0,300.0,30.0,10.0,30.0
505cad9f6344882dd263949375dd97f5,esporte_lazer,49.0,1841.0,5.0,3300.0,50.0,39.0,12.0
e586ebb6022265ae1eea38f46ffe3ead,beleza_saude,40.0,1469.0,3.0,1050.0,18.0,21.0,27.0
9dc1a7de274444849c219cff195d0b71,utilidades_domesticas,37.0,402.0,4.0,625.0,20.0,17.0,13.0
ce250e78def55ee3c4c8b8f708fcd867,casa_construcao,41.0,215.0,6.0,150.0,16.0,7.0,12.0
8b0bbcbc6fab91d08a10c1fb25764bc1,,,,,1200.0,45.0,45.0,30.0
49e1eb2294c024ad435adb2b1de09336,utilidades_domesticas,56.0,179.0,1.0,400.0,20.0,7.0,11.0
e9b0d092db44ec2704a9cb87a907a434,automotivo,50.0,781.0,1.0,900.0,30.0,15.0,15.0
ffc88104d219c1b767d566fd93653dd2,utilidades_domesticas,49.0,428.0,2.0,675.0,33.0,9.0,32.0
4df96b4c5286321b71834691e8defd53,brinquedos,57.0,571.0,1.0,400.0,28.0,7.0,24.0
d2239567438e335a463191a43f2f02ff,brinquedos,59.0,1849.0,3.0,2400.0,16.0,50.0,22.0
17636e3c15333148e25253db631a2d7d,fashion_esporte,54.0,487.0,1.0,450.0,20.0,20.0,20.0
0b349a8595d271e85a0514fe541953fd,beleza_saude,40.0,422.0,1.0,400.0,16.0,10.0,20.0
362fe881d98a8832ec0152f279f8577c,automotivo,33.0,67.0,1.0,2940.0,48.0,19.0,16.0
ca26080d8f0fa848c329fe732f5e34e8,,,,,1800.0,25.0,25.0,25.0
c6c0050be6d17e489a6945951a0dbfb6,esporte_lazer,60.0,773.0,3.0,2850.0,40.0,35.0,15.0
0a4ba15b3af571ef5d215be341f90fc3,automotivo,60.0,703.0,6.0,9275.0,56.0,11.0,32.0
314fa2ee03eff6af10bc8f7ff0c4dc9f,cama_mesa_banho,49.0,115.0,1.0,1100.0,45.0,25.0,35.0
513e834f4f9225e4e8b233716a699774,perfumaria,35.0,265.0,2.0,200.0,20.0,20.0,11.0
683647534fe73616ae97d91a6ef253f4,cama_mesa_banho,59.0,980.0,1.0,1400.0,20.0,5.0,15.0
774e21c631ca26cba7b5606bdca7460f,esporte_lazer,57.0,898.0,1.0,300.0,20.0,4.0,21.0
c9087c6bffed15d6cd627121fb818386,automotivo,60.0,198.0,2.0,480.0,27.0,8.0,14.0
b7d3e30e28d937c46e0a72024c6cdc67,relogios_presentes,36.0,521.0,3.0,550.0,38.0,12.0,38.0
15908820640cd392b3655fb94cbbc0a8,automotivo,45.0,752.0,1.0,1475.0,23.0,9.0,13.0
8e761c0d91fd28b0937e63238852f2f8,papelaria,40.0,264.0,8.0,550.0,25.0,7.0,20.0
7493ebe9a0ab412ac24ed4b704399a52,cama_mesa_banho,36.0,158.0,1.0,750.0,40.0,4.0,30.0
78efe838c04bbc568be034082200ac20,moveis_decoracao,57.0,272.0,1.0,2500.0,40.0,10.0,30.0
6fb9118651534879ecb3654b56a48a4c,bebes,57.0,838.0,8.0,50.0,20.0,8.0,17.0
e2d5a7fd80336373b539d5a4220a9ace,automotivo,49.0,1457.0,5.0,18000.0,50.0,20.0,20.0
b2873f8b24fbe611a16afb61dba34edd,eletrodomesticos,60.0,187.0,1.0,150.0,20.0,14.0,12.0
9d0a2db5144d569d5ce5375bb0f4de36,cama_mesa_banho,39.0,347.0,1.0,75.0,17.0,12.0,17.0
9c7da616e5b3dd8100858b72e883b7a8,cama_mesa_banho,54.0,123.0,2.0,300.0,50.0,8.0,34.0
409ef6c18dc35c39c6adb767e35dd7d0,informatica_acessorios,60.0,343.0,3.0,100.0,18.0,5.0,13.0
ebf24ee072330cc6f6ff44a74185d716,cama_mesa_banho,56.0,555.0,2.0,483.0,44.0,6.0,33.0
3adf5cedad91de2688486727f5ae4d95,beleza_saude,57.0,838.0,1.0,343.0,27.0,17.0,16.0
b4ae18d0fc2d655133d1e1da2ec5c62d,moveis_decoracao,59.0,618.0,2.0,867.0,52.0,6.0,42.0
c16677499cab7aea614e17c9fb8be1ed,papelaria,57.0,82.0,1.0,550.0,24.0,13.0,20.0
f70dd37d94cc7026ca198b9d7574c7bc,alimentos_bebidas,43.0,731.0,2.0,1350.0,28.0,15.0,20.0
fc5043902812d122c4e80113ff924c1b,papelaria,57.0,254.0,7.0,5500.0,35.0,60.0,40.0
ddc50b859563aa0b3d663559f3696690,moveis_escritorio,30.0,1343.0,1.0,11113.0,58.0,55.0,24.0
98190f6a2c3253d07ca86525bb238162,eletronicos,25.0,813.0,1.0,1836.0,61.0,6.0,24.0
76af9e7b28825784063eef745c2bb63a,utilidades_domesticas,46.0,696.0,1.0,2500.0,33.0,15.0,24.0
9aa7ddfe6525f9fa77ace664d52ee791,perfumaria,50.0,1022.0,1.0,500.0,16.0,16.0,22.0
83b4e88ac4a5689bfe0f7afe4a2b07cc,cama_mesa_banho,56.0,278.0,1.0,1300.0,45.0,15.0,35.0
23905e2fed49239bf63e416ba24bd556,malas_acessorios,60.0,2032.0,6.0,1100.0,25.0,25.0,25.0
d8fb151eb350f0956fbd847567d78954,papelaria,43.0,386.0,2.0,750.0,31.0,3.0,22.0
481a7cf644601696cd8f12e1efaf8547,construcao_ferramentas_construcao,60.0,463.0,6.0,1300.0,25.0,10.0,20.0
d2085f7e0f9533605386960fc7e987ec,ferramentas_jardim,40.0,207.0,4.0,150.0,16.0,2.0,11.0
1574ed2c73e4465c572f68dd77528203,,,,,16000.0,58.0,28.0,58.0
1bad1f17e229af04d11a788ed2b3553f,instrumentos_musicais,60.0,774.0,1.0,30000.0,60.0,60.0,60.0
8f73613d06e3a557da0249015cbae6b6,moveis_escritorio,54.0,1084.0,1.0,30000.0,48.0,45.0,56.0
016cae136d358dcdacbd7ac9f1864c09,esporte_lazer,53.0,236.0,2.0,300.0,30.0,5.0,20.0
473e6d1c85bacb1bc3280dcda0f5321c,livros_importados,40.0,289.0,1.0,1000.0,29.0,3.0,21.0
7cdffa73c5aa5471607b4ac982baa201,beleza_saude,36.0,126.0,1.0,2600.0,40.0,12.0,55.0
eb726c73cd87836d80adff6bdd4d762e,brinquedos,60.0,912.0,1.0,900.0,30.0,15.0,20.0
00de606a5dda99c2499f94ef18282977,automotivo,59.0,642.0,5.0,1650.0,60.0,8.0,33.0
0d2b42712574296324f669c9d2b25cb5,moveis_decoracao,45.0,297.0,3.0,550.0,18.0,5.0,18.0
477aa9a85d7002688bae2cbbd93198f8,cama_mesa_banho,60.0,613.0,1.0,600.0,16.0,10.0,16.0
55c92040e28679eab480673900f0cf51,cama_mesa_banho,51.0,423.0,1.0,14200.0,16.0,10.0,16.0
e189bc4d676ede235d3380dd1cae2a31,utilidades_domesticas,45.0,546.0,1.0,600.0,16.0,25.0,12.0
29e95a1298e19d0e48f89702c09c6ab5,informatica_acessorios,43.0,93.0,2.0,153.0,35.0,19.0,10.0
57a2ee969286488b5437acce27b74259,fashion_bolsas_e_acessorios,45.0,429.0,2.0,100.0,16.0,8.0,11.0
6ec3c050cedb96661c07a891ee359146,casa_construcao,63.0,380.0,4.0,1200.0,16.0,20.0,38.0
b11b6e603959e09bb5b90095db226602,eletroportateis,54.0,651.0,4.0,1950.0,31.0,23.0,23.0
e9d5d95031539a8b32c057e158db4977,brinquedos,39.0,759.0,4.0,389.0,27.0,33.0,28.0
39bb2f298480bb8f763c1729a4db03cb,cama_mesa_banho,60.0,1220.0,1.0,300.0,20.0,7.0,16.0
84cfaf518b9392ee6b67e734c68a072d,malas_acessorios,45.0,218.0,1.0,600.0,47.0,10.0,34.0
ba9943916136c9959e24f71bdae28faa,informatica_acessorios,46.0,669.0,3.0,200.0,35.0,2.0,25.0
a2801a7e7915dc8d259be64ffcbb7bb0,ferramentas_jardim,59.0,312.0,1.0,1950.0,33.0,12.0,20.0
700ad1e824c548718de15b880c688ef1,automotivo,59.0,449.0,3.0,150.0,24.0,2.0,17.0
3e824028352cd013af85473283f832ce,beleza_saude,54.0,971.0,1.0,550.0,20.0,12.0,12.0
53e4fab5d825e39cb1c18642a71c5f82,cama_mesa_banho,60.0,487.0,4.0,2000.0,45.0,10.0,34.0
2e8316b31db34314f393806fd7b6e185,papelaria,55.0,88.0,1.0,100.0,16.0,10.0,16.0
a783f0d718c28a1375f64c1dfff1818a,informatica_acessorios,59.0,1737.0,3.0,200.0,39.0,2.0,30.0
581da9e6a6eda905b74a303dd719dd12,beleza_saude,58.0,461.0,5.0,300.0,25.0,15.0,15.0
fc49395ccfb1f65ab0d1352684772112,,,,,500.0,17.0,8.0,13.0
ae48f03d1836c1021bf0babdf8b63dbb,utilidades_domesticas,46.0,290.0,1.0,800.0,20.0,8.0,20.0
ac6b10125f0c3f3faca61891ff70077f,perfumaria,36.0,1285.0,4.0,700.0,16.0,8.0,11.0
57eea82fdaafa70e1bda51d338583f9b,perfumaria,45.0,960.0,2.0,100.0,16.0,11.0,14.0
edc9d1ff2bc5d9610f292c313d5c861c,relogios_presentes,57.0,679.0,2.0,200.0,16.0,11.0,11.0
2fb9e46750ac55362f7b642f12b5835b,informatica_acessorios,28.0,804.0,2.0,100.0,16.0,6.0,11.0
0ecade74f3c3fb56a9256d425e7d535c,informatica_acessorios,32.0,1074.0,2.0,300.0,41.0,2.0,29.0
69b45497bec8e36af6fd1a31b2cd8f9f,eletrodomesticos,51.0,3134.0,8.0,950.0,45.0,14.0,35.0
ef7902ad08e80e1e6d5b418cedaedaf7,moveis_decoracao,47.0,487.0,4.0,50.0,16.0,2.0,16.0
f195a8ce7489c4c4fe613ef84d8dd7a6,beleza_saude,55.0,788.0,5.0,500.0,27.0,14.0,23.0
825993135690981b6014a46dbe75707e,moveis_decoracao,45.0,427.0,1.0,1000.0,20.0,15.0,20.0
122ed0b5404fb93c07b3d35c99e8aaa9,automotivo,57.0,703.0,6.0,4750.0,56.0,11.0,32.0
fbc1488c1a1e72ba175f53ab29a248e8,perfumaria,27.0,311.0,1.0,560.0,19.0,13.0,17.0
f1f8a9e252e1f78ae6022bb2d40c392f,cama_mesa_banho,22.0,298.0,3.0,1100.0,36.0,8.0,16.0
9f2d380101b20c5fb31454776800c445,esporte_lazer,63.0,929.0,3.0,1300.0,80.0,8.0,15.0
5ea13888505d00f6a33b996f70a06e13,perfumaria,54.0,1425.0,1.0,500.0,22.0,16.0,16.0
7cd30e51e926f2dbc750dc2443d60434,brinquedos,41.0,490.0,1.0,700.0,37.0,7.0,25.0
49e142d8098b20ff2dc9ec73cdd5afec,brinquedos,42.0,844.0,1.0,150.0,28.0,13.0,22.0
d3f5213b3f4e42a050935f3ccbfedf50,esporte_lazer,60.0,1597.0,3.0,1300.0,105.0,15.0,15.0
c49dc13854423d39760ccf13496f2223,cama_mesa_banho,57.0,324.0,1.0,1800.0,42.0,8.0,32.0
b09cd20111b8c27705b617c3b5af7608,cama_mesa_banho,59.0,497.0,2.0,1100.0,50.0,11.0,11.0
b2c4be88b59f29df2e70ade6bbd04ba0,telefonia,48.0,1440.0,2.0,150.0,18.0,6.0,11.0
a90de1bc3dd63ed137d8e045774dc2ec,moveis_decoracao,58.0,2049.0,4.0,2800.0,69.0,11.0,11.0
78d622eda7a1b229d04311074b1029aa,moveis_escritorio,55.0,2368.0,1.0,17950.0,58.0,28.0,58.0
2b9c3fbbc252238d3a35a75dcc19d8cb,papelaria,60.0,645.0,4.0,7300.0,25.0,12.0,20.0
497bf3fd2bfb679b5fb1bdbde4950ff1,moveis_decoracao,27.0,117.0,3.0,300.0,17.0,9.0,11.0
e383490cecec9ff01e02a193a8f72663,papelaria,60.0,676.0,3.0,1950.0,35.0,6.0,30.0
bb5719addb75c18148e1b6aa91e3793f,relogios_presentes,60.0,717.0,2.0,567.0,16.0,12.0,12.0
b7a83b58b9091311faf9705dd7e2e1a7,esporte_lazer,43.0,731.0,1.0,150.0,16.0,9.0,16.0
2ced45a3059cbb128a8b8b6508809746,informatica_acessorios,37.0,1458.0,2.0,350.0,18.0,9.0,14.0
38ee4d10d9cc06446c5e830df039532e,relogios_presentes,54.0,380.0,5.0,200.0,16.0,16.0,16.0
239fc6f74c8f9263806917542ed7b358,bebes,57.0,121.0,1.0,800.0,39.0,16.0,40.0
78a727ba961fe7561d533e153bf04088,instrumentos_musicais,43.0,1516.0,7.0,9270.0,103.0,31.0,26.0
abcfceb4d3a690bb6b3887235e2854bd,pet_shop,52.0,514.0,2.0,4800.0,82.0,8.0,39.0
21ee06f7fd37a6fe4841865339411674,informatica_acessorios,55.0,1119.0,4.0,200.0,25.0,8.0,20.0
bbb23cc68ebfaba3922a65b9c985a111,telefonia,49.0,286.0,3.0,100.0,16.0,3.0,11.0
de72fab731d211f997cb9fac9d8151a1,moveis_decoracao,46.0,1757.0,3.0,250.0,23.0,28.0,23.0
dfe6dc259d1d88d6c568db1cdb1be86c,perfumaria,54.0,573.0,1.0,295.0,19.0,14.0,14.0
746d236f81b4ae9d259030ace2833590,beleza_saude,52.0,1336.0,1.0,29100.0,50.0,50.0,11.0
0383c4d17410e421f6a8b905fb9adcbc,ferramentas_jardim,53.0,1254.0,2.0,2700.0,43.0,15.0,15.0
56a37c8f41558bf4f515e0a835083543,cama_mesa_banho,46.0,148.0,2.0,300.0,66.0,6.0,49.0
101c0247b2686b1ec77fbd9b7bc7cb17,beleza_saude,57.0,1104.0,1.0,2225.0,33.0,20.0,17.0
23318fc7dadffdde2b4ebf8dadefcf68,moveis_sala,58.0,487.0,5.0,3300.0,46.0,9.0,56.0
6c712952b8ef62f8d06a0314917400c8,beleza_saude,39.0,608.0,1.0,1200.0,21.0,13.0,19.0
ee6c49af1a2de55aa0e076257ab4ab99,informatica_acessorios,47.0,956.0,1.0,140.0,22.0,14.0,14.0
68fb1d8f0c51d866116189cb07e652ea,,,,,2000.0,90.0,5.0,30.0
05237facc08e138d9cec4742f145cc00,cool_stuff,48.0,163.0,3.0,533.0,23.0,21.0,21.0
7041ae473941c8270e3a0f3cf73a379f,cama_mesa_banho,62.0,665.0,1.0,2400.0,42.0,11.0,36.0
05fa32a505166cc577354e48a194659d,moveis_decoracao,59.0,445.0,3.0,245.0,17.0,12.0,14.0
28c95d7653177449fd4b6fc7adb63ce9,relogios_presentes,37.0,438.0,1.0,450.0,18.0,11.0,14.0
d6c17244033c5af6859b05cc925c8478,relogios_presentes,36.0,1214.0,1.0,500.0,18.0,9.0,15.0
e8df9b80f414e3e2d604977ac52932df,moveis_decoracao,56.0,796.0,2.0,550.0,65.0,11.0,11.0
b191d7bf910b82744bf36a5ee9b041d8,perfumaria,47.0,558.0,2.0,450.0,22.0,16.0,16.0
49d903c17a37b3c53641d530c31f039b,cool_stuff,53.0,284.0,4.0,900.0,34.0,10.0,27.0
5aaa1448f415af8897b81e7a1d959284,automotivo,57.0,840.0,1.0,5450.0,45.0,20.0,45.0
085860688be9891f26e36a6ebc27cf6d,pet_shop,42.0,536.0,5.0,1400.0,50.0,30.0,40.0
e10d888b873f7479560f0b2606bf2c02,bebes,29.0,1465.0,4.0,600.0,20.0,9.0,14.0
afb19e2ebc7fc0880decbce5f2fcd6dc,brinquedos,55.0,370.0,3.0,450.0,38.0,11.0,24.0
45d632f44d8cf0d14da29f0bb204524c,moveis_decoracao,22.0,1730.0,2.0,1000.0,16.0,31.0,16.0
da9323efe50198ccd3307f6a9a128a81,esporte_lazer,48.0,535.0,5.0,700.0,19.0,10.0,16.0
70aff5fb2ab50a5805411600994b01e8,fashion_bolsas_e_acessorios,25.0,365.0,3.0,150.0,16.0,14.0,11.0
6bf834c3fe86ab984f80c2914fef03e3,brinquedos,60.0,780.0,4.0,4300.0,20.0,62.0,35.0
3b465c153d8169658a47350cdf2e5f14,fashion_roupa_masculina,30.0,777.0,1.0,400.0,20.0,17.0,15.0
f293394c72c9b5fafd7023301fc21fc2,moveis_decoracao,41.0,754.0,3.0,1800.0,32.0,6.0,28.0
fcf4c9a897ae906e5a467ebf4589dffd,bebes,60.0,262.0,1.0,987.0,25.0,25.0,25.0
348407526b313324614286eabdc21bb6,pet_shop,46.0,2015.0,1.0,250.0,18.0,18.0,16.0
63eb97106bfe47fe857edcf78f3e3e08,utilidades_domesticas,54.0,890.0,1.0,1300.0,16.0,18.0,11.0
efd037bbacbb4bbf39f4ecb8ba8714cf,bebidas,58.0,1050.0,1.0,2400.0,35.0,36.0,40.0
a95c77f369c8486c3ca5d101c49be836,moveis_decoracao,43.0,523.0,1.0,500.0,50.0,5.0,30.0
4183c824f5d60e348c536af8155f4e8e,utilidades_domesticas,54.0,1942.0,1.0,10975.0,46.0,46.0,45.0
ac946196783ec18b207ead8a00d3f5c4,bebes,39.0,740.0,3.0,167.0,21.0,15.0,15.0
e87b2200e1df21f624eea3e9bd087dc0,brinquedos,23.0,234.0,1.0,350.0,17.0,14.0,12.0
7a8dfec813ae58cfaa3e1ef9f534adab,utilidades_domesticas,36.0,508.0,2.0,1200.0,33.0,10.0,30.0
8d2741c514abfc9654c7dabdd71fc07e,pet_shop,57.0,294.0,3.0,700.0,30.0,30.0,30.0
0c5801458e74f9b6c23b44c331426e30,cool_stuff,56.0,1383.0,6.0,1850.0,18.0,23.0,26.0
ec3a2834eedc556927bb46dbad044f91,telefonia,49.0,426.0,2.0,150.0,18.0,6.0,13.0
e06d5e832b37064a0f5193515b16f44f,eletrodomesticos,49.0,196.0,3.0,375.0,31.0,12.0,23.0
28779f909a42ab24127dd742496e00f8,informatica_acessorios,38.0,601.0,1.0,800.0,46.0,18.0,18.0
64a15444d55d43542a7b8be3ccd08928,esporte_lazer,54.0,238.0,1.0,900.0,25.0,40.0,30.0
339dea747edd309d3de1cc833cd28137,informatica_acessorios,54.0,3641.0,1.0,1000.0,16.0,16.0,16.0
bea68931a4e8aeb29404dfc74b4ce5fc,cama_mesa_banho,50.0,315.0,1.0,600.0,16.0,10.0,16.0
db886bd83f6a076a2caeb7fd02722c35,informatica_acessorios,56.0,186.0,1.0,710.0,33.0,14.0,15.0
3f9609072abcb4b849b1f901663cc08b,informatica_acessorios,56.0,568.0,1.0,400.0,21.0,7.0,28.0
